id,vi_audio,en_audio,vi_duration_s,en_duration_s,text_vi,text_en
1350,remote_dataset/fleurs_vi_en/train/vi/vi_01350.wav,remote_dataset/fleurs_vi_en/train/en/en_01350.wav,10.38,10.44,định nghĩa này có các biến thể về mặt địa lý tại đó giới hạn niên đại có thể ngắn hơn ở những nơi như bắc mỹ so với châu âu,the definition has geographic variations where the age limit might be shorter in places such as north america than in europe
1351,remote_dataset/fleurs_vi_en/train/vi/vi_01351.wav,remote_dataset/fleurs_vi_en/train/en/en_01351.wav,10.56,12.78,cả axit cyanuric và mêlamin đều có trong các mẫu nước tiểu từ thú cưng chết sau khi ăn thức ăn thú cưng bị vấy nhiễm,both cyanuric acid and melamine were found in urine samples from pets that died after consuming contaminated pet food
1352,remote_dataset/fleurs_vi_en/train/vi/vi_01352.wav,remote_dataset/fleurs_vi_en/train/en/en_01352.wav,14.34,12.00,đối với một số người hiểu biết đôi điều về cách thức hoạt động của máy bay cũng như những vấn đề xảy ra trong một chuyến bay có thể giúp họ vượt qua nỗi sợ do không có thông tin hoặc không kiểm soát được bản thân,for some understanding something about how aircraft work and what happens during a flight may help to overcome a fear which is based on the unknown or on not being in control
1353,remote_dataset/fleurs_vi_en/train/vi/vi_01353.wav,remote_dataset/fleurs_vi_en/train/en/en_01353.wav,13.26,10.26,không có phương tiện bổ sung nào được triển khai và tàu trên mặt đất sẽ không dừng ở wembley và không có các bãi đậu xe và bãi đậu xe trung chuyển tại khu vực,no extra transport is being put on and overground trains will not stop at wembley and car parking and park-and-ride facilities are unavailable at the ground
1354,remote_dataset/fleurs_vi_en/train/vi/vi_01354.wav,remote_dataset/fleurs_vi_en/train/en/en_01354.wav,15.96,12.06,"izmir là thành phố lớn thứ ba của thổ nhĩ kỳ có dân số khoảng 3,7 triệu người cũng là thành phố cảng lớn thứ hai chỉ sau istanbul đồng thời là một trung tâm vận chuyển rất nhộn nhịp",i̇zmir is the third largest city in turkey with a population of around 3.7 million the second biggest port after istanbul and a very good transport hub
1355,remote_dataset/fleurs_vi_en/train/vi/vi_01355.wav,remote_dataset/fleurs_vi_en/train/en/en_01355.wav,10.02,8.70,bản thân các bệnh truyền nhiễm hoặc loài thú nguy hiểm có thể gây thương tích hoặc giết người bằng sức mạnh thông thường không được xem là loài gây hại,infectious diseases themselves or dangerous animals that can injure or kill people by force do not usually qualify as pests
1356,remote_dataset/fleurs_vi_en/train/vi/vi_01356.wav,remote_dataset/fleurs_vi_en/train/en/en_01356.wav,10.44,9.78,một người làm việc ở một ga-ra gần nơi tai nạn xảy ra cho biết có nhiều trẻ em đang chờ qua đường và các em đều la hét và khóc,a person working in a garage near where the accident occurred said there were children waiting to cross the road and they were all screaming and crying
1357,remote_dataset/fleurs_vi_en/train/vi/vi_01357.wav,remote_dataset/fleurs_vi_en/train/en/en_01357.wav,7.32,12.00,các đài quan sát cận đại thường đã lỗi thời ngày nay và tồn tại như viện bảo tàng hoặc các khu vực giáo dục,pre-modern observatories are usually obsolete today and remain as museums or sites of education
1358,remote_dataset/fleurs_vi_en/train/vi/vi_01358.wav,remote_dataset/fleurs_vi_en/train/en/en_01358.wav,14.28,12.54,một hỗn hợp kháng thể zmapp lúc đầu thể hiện những kết quả đầy hứa hẹn trong thực nghiệm nhưng những nghiên cứu chính thức cho thấy nó mang lại lợi ích ít hơn mong đợi về mặt ngăn chặn tử vong,one antibody cocktail zmapp initially showed promise in the field but formal studies indicated it had less benefit than sought in preventing death
1359,remote_dataset/fleurs_vi_en/train/vi/vi_01359.wav,remote_dataset/fleurs_vi_en/train/en/en_01359.wav,6.48,9.36,văn hóa thiểu số thường biến mất mà không để lại bằng chứng lịch sử xác đáng và không được công nhận là nền văn minh riêng,minor cultures often vanish without leaving relevant historic evidence and fail to be recognized as proper civilizations
1360,remote_dataset/fleurs_vi_en/train/vi/vi_01360.wav,remote_dataset/fleurs_vi_en/train/en/en_01360.wav,8.82,8.76,gần như không thể đổi đồng tiền falkland ngoài phạm vi quần đảo này vì thế hãy đổi tiền trước khi rời đi,it is nearly impossible to exchange falklands currency outside of the islands so exchange money prior to leaving the islands
1361,remote_dataset/fleurs_vi_en/train/vi/vi_01361.wav,remote_dataset/fleurs_vi_en/train/en/en_01361.wav,6.42,8.40,có thể kéo thành sợi mỏng để xoắn và tết lại có thể đập hoặc cán thành tấm,it can be pulled into thin wire which can be twisted and plaited it can be hammered or rolled into sheets
1362,remote_dataset/fleurs_vi_en/train/vi/vi_01362.wav,remote_dataset/fleurs_vi_en/train/en/en_01362.wav,15.30,10.98,mèo gấm ocelots ăn các động vật nhỏ chúng sẽ bắt khỉ rắn các loài gặm nhấm và các loại chim nếu có thể hầu hết các loài động vật mà mèo gấm ocelot săn bắt đều nhỏ hơn chúng rất nhiều,ocelots like to eat small animals they will catch monkeys snakes rodents and birds if they can almost all of the animals that the ocelot hunts are far smaller than it is
1363,remote_dataset/fleurs_vi_en/train/vi/vi_01363.wav,remote_dataset/fleurs_vi_en/train/en/en_01363.wav,14.64,11.46,các hệ động vật quý hiếm như gấu nâu châu âu sói đại bàng cú linh miêu mèo hoang dã và gà rừng có thể được tìm thấy ở đó cùng với nhiều loài động vật phổ biến khác,rare fauna such as the european brown bear wolf eagle owl lynx wild cat and capercaillie can be found there along with many more common species
1364,remote_dataset/fleurs_vi_en/train/vi/vi_01364.wav,remote_dataset/fleurs_vi_en/train/en/en_01364.wav,8.16,7.68,phần lớn các khu đô thị của hồng kông được phát triển tập trung tại các vùng đất khai hoang dọc theo bờ biển phía bắc,the great majority of hong kong island's urban development is densely packed on reclaimed land along the northern shore
1365,remote_dataset/fleurs_vi_en/train/vi/vi_01365.wav,remote_dataset/fleurs_vi_en/train/en/en_01365.wav,12.54,11.28,ví dụ họ không ăn bắp cà chua khoai tây ca cao và chưa từng có người la mã cổ đại nào nếm thử một con gà tây,for instance they didn't have corn nor tomatoes nor potatoes nor cocoa and no ancient roman ever tasted a turkey
1366,remote_dataset/fleurs_vi_en/train/vi/vi_01366.wav,remote_dataset/fleurs_vi_en/train/en/en_01366.wav,8.40,9.36,những giải đấu và trận đấu nhỏ hơn cũng có thể diễn ra ở đây vào những thời gian khác trong năm,smaller tournaments and matches can also be seen here at other times of the year
1367,remote_dataset/fleurs_vi_en/train/vi/vi_01367.wav,remote_dataset/fleurs_vi_en/train/en/en_01367.wav,11.22,10.32,nhìn chung singapore là điểm đến cực kỳ an toàn và rất dễ đi lại và bạn có thể mua gần như mọi thứ sau khi đến đây,singapore is generally an extremely safe place to be and very easy to navigate and you can buy almost anything after arriving
1368,remote_dataset/fleurs_vi_en/train/vi/vi_01368.wav,remote_dataset/fleurs_vi_en/train/en/en_01368.wav,7.14,8.70,nếu họ gửi hàng hóa bằng đường hàng không trên một số tuyến đường có thể mất nhiều ngày để bốc dỡ hàng và thông quan,if they sent things by air freight on some routes it may have taken days to get through unloading and customs
1369,remote_dataset/fleurs_vi_en/train/vi/vi_01369.wav,remote_dataset/fleurs_vi_en/train/en/en_01369.wav,15.24,10.74,curtis cooper là một nhà toán học và giáo sư khoa học máy tính ở trường university of central missouri đã phát hiện ra số nguyên tố lớn nhất từng được biết đến vào ngày 25 tháng giêng,curtis cooper a mathematician and computer science professor at the university of central missouri has discovered the largest known prime number to date on january 25
1370,remote_dataset/fleurs_vi_en/train/vi/vi_01370.wav,remote_dataset/fleurs_vi_en/train/en/en_01370.wav,10.08,10.20,chambers một người theo thuyết bất khả tri lập luận rằng vụ kiện của ông là chuyện tầm phào và ai cũng có thể kiện bất cứ ai,chambers an agnostic argues that his lawsuit is frivolous and anybody can sue anybody
1371,remote_dataset/fleurs_vi_en/train/vi/vi_01371.wav,remote_dataset/fleurs_vi_en/train/en/en_01371.wav,9.00,7.98,một cơn động đất mức độ vừa làm rung chuyển phía tây montana lúc 10:08 tối hôm thứ hai,a moderate earthquake shook western montana at 10:08 p.m. on monday
1372,remote_dataset/fleurs_vi_en/train/vi/vi_01372.wav,remote_dataset/fleurs_vi_en/train/en/en_01372.wav,16.32,16.02,vị thế của thành phố này đã giảm vào thế kỷ xii chủ yếu là vì quân thập tự đã trao trả những món quà mang theo như lụa là và gia vị có giá trị hơn cả những gì thị trường byzantine cung cấp,its status declined during the twelfth century mainly due to the fact that crusaders had returned bearing gifts such as silks and spices that were valued more than what byzantine markets offered
1373,remote_dataset/fleurs_vi_en/train/vi/vi_01373.wav,remote_dataset/fleurs_vi_en/train/en/en_01373.wav,11.58,9.96,thổ nhĩ kỳ cũng sẽ tiếp quản việc bảo vệ các chiến binh isis bị bắt mà các quốc gia châu âu tuyên bố đã từ chối cho hồi hương,turkey would also take over guarding captured isis fighters which the statement said european nations have refused to repatriate
1374,remote_dataset/fleurs_vi_en/train/vi/vi_01374.wav,remote_dataset/fleurs_vi_en/train/en/en_01374.wav,19.56,14.40,vào năm 1994 cuộc xung đột đã dẫn tới việc thành lập cộng hòa transnistria tự xưng ở phía đông moldova nơi có chính phủ và tiền tệ riêng nhưng không được công nhận bởi bất kỳ quốc gia thành viên liên hợp quốc nào,in 1994 this conflict led to the creation of the self-proclaimed transnistria republic in eastern moldova which has its own government and currency but is not recognised by any un member country
1376,remote_dataset/fleurs_vi_en/train/vi/vi_01376.wav,remote_dataset/fleurs_vi_en/train/en/en_01376.wav,9.96,11.22,bộ phim với sự góp mặt của ryan gosling và emma stone nhận được đề cử ở tất cả các hạng mục chính,the movie featuring ryan gosling and emma stone received nominations in all major categories
1377,remote_dataset/fleurs_vi_en/train/vi/vi_01377.wav,remote_dataset/fleurs_vi_en/train/en/en_01377.wav,21.42,16.08,hai bài hát trong bộ phim audition the fools who dream và city of stars đã được đề cử giải bài hát nhạc phim xuất sắc nhất. hãng lionsgate đã nhận được tổng cộng 26 đề cử — nhiều hơn bất cứ hãng phim nào khác,two songs from the movie audition the fools who dream and city of stars received nominations for best original song. lionsgate studio received 26 nominations — more than any other studio
1378,remote_dataset/fleurs_vi_en/train/vi/vi_01378.wav,remote_dataset/fleurs_vi_en/train/en/en_01378.wav,12.90,10.62,dữ liệu sinh học thần kinh cung cấp bằng chứng vật lý cho phương pháp lý thuyết đối với việc điều tra nhận thức vì vậy nó thu nhỏ phạm vi nghiên cứu và làm cho nó chính xác hơn nhiều,neurobiological data provide physical evidence for a theoretical approach to the investigation of cognition therefore it narrows the research area and makes it much more exact
1380,remote_dataset/fleurs_vi_en/train/vi/vi_01380.wav,remote_dataset/fleurs_vi_en/train/en/en_01380.wav,11.64,9.90,đôi khi các tòa tháp có hình kim tự tháp đặc biệt gọi là ziggurat được xây dựng làm một phần của các ngôi đền,sometimes special pyramid shaped towers called ziggurats were built to be a part of the temples
1381,remote_dataset/fleurs_vi_en/train/vi/vi_01381.wav,remote_dataset/fleurs_vi_en/train/en/en_01381.wav,14.52,14.46,đi chung taxi là một hình thức tiện lợi và nhanh chóng để di chuyển tới các địa điểm gần như paro nu 150 và punakha nu 200,shared taxis are a quick and comfortable means to travel to nearby places such as paro nu 150 and punakha nu 200
1382,remote_dataset/fleurs_vi_en/train/vi/vi_01382.wav,remote_dataset/fleurs_vi_en/train/en/en_01382.wav,23.64,22.26,vào ngày thứ hai sara danius thư ký thường trực của ủy ban nobel văn học thuộc viện hàn lâm thụy điển trong một chương trình phát thanh của đài phát thanh sveriges ở thụy điển đã công bố rằng vì không thể liên lạc trực tiếp với bob dylan về việc trao giải nobel văn học năm 2016 ủy ban đã ngừng nỗ lực liên lạc với ông,on monday sara danius permanent secretary of the nobel committee for literature at the swedish academy publicly announced during a radio program on sveriges radio in sweden the committee unable to reach bob dylan directly about winning the 2016 nobel prize in literature had abandoned its efforts to reach him
1383,remote_dataset/fleurs_vi_en/train/vi/vi_01383.wav,remote_dataset/fleurs_vi_en/train/en/en_01383.wav,14.70,10.44,trong lần thử palm zmapp đóng vai trò là tiêu chuẩn so sánh có nghĩ là các nhà khoa học sử dụng nó như là đường cơ sở và so sánh ba cách điều trị khác với nó,in the palm trial zmapp served as a control meaning scientists used it as a baseline and compared the three other treatments to it
1384,remote_dataset/fleurs_vi_en/train/vi/vi_01384.wav,remote_dataset/fleurs_vi_en/train/en/en_01384.wav,9.60,11.10,cuộc đổ bộ quân đội khối đồng minh và các trận chiến tiếp theo đã giải phóng miền bắc nước pháp nhưng miền nam vẫn chưa được tự do,the d-day landings and the following battles had freed the north of france but the south still wasn't free
1385,remote_dataset/fleurs_vi_en/train/vi/vi_01385.wav,remote_dataset/fleurs_vi_en/train/en/en_01385.wav,7.68,5.86,trong những thời kỳ này chiến tranh khốc liệt xảy ra giữa nhiều cuộc chiến giữa các quý tộc để giành lấy ngai vàng,during these periods fierce warfare took place between many nobles fighting for the throne
1386,remote_dataset/fleurs_vi_en/train/vi/vi_01386.wav,remote_dataset/fleurs_vi_en/train/en/en_01386.wav,10.98,12.96,kiểm tra rằng chiếc xe buýt mà bạn định đi sẽ tới hebron và không chỉ tới khu dân cư do thái gần đó ở kiryat arba,check that the bus you are thinking of taking goes into hebron and not just to the nearby jewish settlement of kiryat arba
1387,remote_dataset/fleurs_vi_en/train/vi/vi_01387.wav,remote_dataset/fleurs_vi_en/train/en/en_01387.wav,10.08,12.72,với một số lễ hội số đông khách tham dự quyết định cắm trại tại chỗ và hầu hết khách tham dự xem đó là một phần thiết yếu của trải nghiệm,for some festivals the vast majority of the attendants to music festivals decide to camp on site and most attendants consider it a vital part of the experience
1388,remote_dataset/fleurs_vi_en/train/vi/vi_01388.wav,remote_dataset/fleurs_vi_en/train/en/en_01388.wav,17.88,18.24,ca sĩ sanju sharma bắt đầu buổi tối tiếp theo là jai shankar choudhary lakkha singh cũng đã giới thiệu chhappan bhog bhajan ca sĩ raju khandelwal đã đi cùng anh ấy,singer sanju sharma started the evening followed by jai shankar choudhary esented the chhappan bhog bhajan as well singer raju khandelwal was accompanying him
1389,remote_dataset/fleurs_vi_en/train/vi/vi_01389.wav,remote_dataset/fleurs_vi_en/train/en/en_01389.wav,6.36,9.72,việc đặt phòng trước giúp du khách yên tâm rằng họ sẽ có nơi nghỉ chân khi đã đến nơi,booking in advance gives the traveller peace of mind that they will have somewhere to sleep once they arrive at their destination
1390,remote_dataset/fleurs_vi_en/train/vi/vi_01390.wav,remote_dataset/fleurs_vi_en/train/en/en_01390.wav,15.24,15.24,theo kết quả cuối cùng của cuộc bầu cử tổng thống và quốc hội ở namibia vị tổng thống đương nhiệm ông hifikepunye pohamba đã được đa số người dân bầu chọn tái đắc cử,final results from namibian presidential and parliamentary elections have indicated that the incumbent president hifikepunye pohamba has been reelected by a large margin
1391,remote_dataset/fleurs_vi_en/train/vi/vi_01391.wav,remote_dataset/fleurs_vi_en/train/en/en_01391.wav,30.12,42.36,"cuộc đua khác của cô ấy trong giải trượt tuyết giant slalom chứng kiến cô ấy về đích ở vị trí thứ 10 trong bảng xếp hạng nữ với tổng thời gian 4:41,30 chậm hơn 2:11,60 phút so với vận động viên người úc về đích đầu tiên claudia loesch và chậm hơn người về đích thứ 9 gyöngyi dani của hungary 1:09,02 phút",her other race the giant slalom saw her finish in tenth in the women's sitting group with a combined run time of 4:41.30 2:11.60 minutes slower than first place finisher austrian claudia loesch and 1:09.02 minutes slower than the ninth place finisher gyöngyi dani of hungary
1393,remote_dataset/fleurs_vi_en/train/vi/vi_01393.wav,remote_dataset/fleurs_vi_en/train/en/en_01393.wav,12.00,8.52,người ta sẽ mang những vật hiến tế đến dâng cho chư thần và các thầy tu sẽ cố gắng đáp ứng nhu cầu của chư thần qua các nghi lễ và lễ hội,people would bring sacrifices to the gods and the priests would try to attend to the needs of the gods through ceremonies and festivals
1394,remote_dataset/fleurs_vi_en/train/vi/vi_01394.wav,remote_dataset/fleurs_vi_en/train/en/en_01394.wav,12.12,7.74,nếu đến thăm một khu vườn đã được sắp đặt chính thức thì việc thu thập các mẫu vật cũng sẽ khiến bạn bị từ chối mà không cần bàn luận gì thêm,if visiting a formally arranged garden collecting specimens is also going to get you ejected without discussion
1395,remote_dataset/fleurs_vi_en/train/vi/vi_01395.wav,remote_dataset/fleurs_vi_en/train/en/en_01395.wav,8.28,6.30,nhà cung cấp dịch vụ điện thoại tại địa phương của bạn có thể sẽ cung cấp thêm thông tin về kết nối với dịch vụ này,your local telephone service provider should be able to give more information about connecting to this service
1396,remote_dataset/fleurs_vi_en/train/vi/vi_01396.wav,remote_dataset/fleurs_vi_en/train/en/en_01396.wav,9.24,9.48,các nhà nghiên cứu quan sát thấy những tinh thể hình thành trong nước tiểu của mèo nhờ có thêm melamine và acid cyanuric,the researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid
1397,remote_dataset/fleurs_vi_en/train/vi/vi_01397.wav,remote_dataset/fleurs_vi_en/train/en/en_01397.wav,12.60,9.42,ngoài ra hãy chú ý đến mùi có thể thu hút gấu và các loài thú hoang dã khác do đó hãy tránh mang theo hoặc nấu những thực phẩm có mùi và giữ gìn vệ sinh quanh khu vực cắm trại,in addition be aware that odors attract bears and other wildlife so avoid carrying or cooking odorous foods and keep a clean camp
1398,remote_dataset/fleurs_vi_en/train/vi/vi_01398.wav,remote_dataset/fleurs_vi_en/train/en/en_01398.wav,10.92,12.96,vào tháng trước iran đã chứng kiến thảm họa hàng không khủng khiếp nhất trong nhiều năm qua khi một chiếc máy bay đi armenia bị rơi làm 168 người trên máy bay thiệt mạng,last month iran saw its worst air disaster in years when an airliner heading to armenia crashed killing the 168 on board
1399,remote_dataset/fleurs_vi_en/train/vi/vi_01399.wav,remote_dataset/fleurs_vi_en/train/en/en_01399.wav,8.64,10.68,để mô phỏng rõ hơn luồng giao thông mối quan hệ giữa ba đặc điểm chính đã được thiết lập: 1 luồng 2 mật độ và 3 vận tốc,to better represent traffic flow relationships have been established between the three main characteristics: 1 flow 2 density and 3 velocity
1400,remote_dataset/fleurs_vi_en/train/vi/vi_01400.wav,remote_dataset/fleurs_vi_en/train/en/en_01400.wav,12.60,14.52,từng là thành cổ smyrna nay nơi đây đã trở thành một trung tâm thương mại hiện đại phát triển và tấp nập nằm giữa núi đồi và gần vùng vịnh rộng lớn,once the ancient city of smyrna it is now a modern developed and busy commercial center set around a huge bay and surrounded by mountains
1402,remote_dataset/fleurs_vi_en/train/vi/vi_01402.wav,remote_dataset/fleurs_vi_en/train/en/en_01402.wav,13.86,11.64,nam phi đội hạt giống hàng đầu của giải đã khởi đầu tốt khi có chiến thắng dễ dàng 26 - 00 trước hạt giống số 5 zambia,tournament top seeds south africa started on the right note when they had a comfortable 26 - 00 win against 5th seeded zambia
1403,remote_dataset/fleurs_vi_en/train/vi/vi_01403.wav,remote_dataset/fleurs_vi_en/train/en/en_01403.wav,11.04,9.36,chúng mang đến sự ổn định lớn hơn cho người lái nhưng có thể có mối lo ngại về an toàn do khả năng gây kẹt chân cho người lái,they provide greater stability for the rider but can have safety concerns due to the potential for a rider's feet to get stuck in them
1404,remote_dataset/fleurs_vi_en/train/vi/vi_01404.wav,remote_dataset/fleurs_vi_en/train/en/en_01404.wav,4.98,4.26,hơn bốn triệu người đã đến rome dự đám tang,over four million people went to rome to attend the funeral
1405,remote_dataset/fleurs_vi_en/train/vi/vi_01405.wav,remote_dataset/fleurs_vi_en/train/en/en_01405.wav,13.80,13.02,tuy nhiên mạng lưới đường bộ quốc gia không khả thi về mặt kinh tế đối với một vài xe hơi vì vậy các phương pháp sản xuất mới được phát triển để giảm chi phí sở hữu xe hơi,however a nationwide road network is not economically viable for just a handful of cars so new methods of production are developed to reduce the cost of car ownership
1406,remote_dataset/fleurs_vi_en/train/vi/vi_01406.wav,remote_dataset/fleurs_vi_en/train/en/en_01406.wav,6.84,7.32,bộ tư lệnh chiến lược hoa kỳ thuộc bộ quốc phòng hoa kỳ đang theo dõi mảnh vỡ,the united states strategic command of the u.s. department of defense office is tracking the debris
1407,remote_dataset/fleurs_vi_en/train/vi/vi_01407.wav,remote_dataset/fleurs_vi_en/train/en/en_01407.wav,10.98,7.44,mua sắm miễn thuế là cơ hội mua hàng hóa được miễn các loại thuế giá trị gia tăng và thuế tiêu thụ tại một số địa điểm,duty free shopping is the opportunity to buy goods exempted from taxes and excises at certain locations
1408,remote_dataset/fleurs_vi_en/train/vi/vi_01408.wav,remote_dataset/fleurs_vi_en/train/en/en_01408.wav,7.02,6.96,ông ấy đã sản xuất hơn 1.000 con tem cho thụy điển và 28 quốc gia khác,"he produced over 1,000 stamps for sweden and 28 other countries"
1409,remote_dataset/fleurs_vi_en/train/vi/vi_01409.wav,remote_dataset/fleurs_vi_en/train/en/en_01409.wav,20.88,18.12,kể từ khi chính quyền liên bang bắt đầu đảm nhận kinh phí cho bệnh viện mersey ở devonport tasmania chính quyền tiểu bang và một số thành viên quốc hội liên bang đã chỉ trích hành động này là trò quảng cáo dạo đầu cho cuộc bầu cử liên bang sắp diễn ra vào tháng 11,ever since the federal government stepped in to take over funding of the mersey hospital in devonport tasmania the state government and some federal mps have criticised this act as a stunt in the prelude to the federal election to be called by november
1410,remote_dataset/fleurs_vi_en/train/vi/vi_01410.wav,remote_dataset/fleurs_vi_en/train/en/en_01410.wav,15.12,12.84,họ cũng có thể giữ chỗ cho bạn nếu bạn cần thời gian để cân nhắc về thư mời làm việc hoặc xử lý các tài liệu khác liên quan đến điểm đến của mình thí dụ như visa,they can also hold the reservation for you if you need time to think about the offer or procure other documents for your destination e.g. visa
1411,remote_dataset/fleurs_vi_en/train/vi/vi_01411.wav,remote_dataset/fleurs_vi_en/train/en/en_01411.wav,18.90,11.76,hầu hết các tu viện cung cấp áo choàng cho những phụ nữ đến mà không chuẩn bị nhưng nếu bạn tự mang đặc biệt là những áo choàng có màu sắc tươi sáng bạn sẽ nhận được một nụ cười từ nhà sư hoặc nữ tu ở lối vào,most of the monasteries do provide wraps for women who come unprepared but if you bring your own especially one with bright colors you'll get a smile from the monk or nun at the entrance
1413,remote_dataset/fleurs_vi_en/train/vi/vi_01413.wav,remote_dataset/fleurs_vi_en/train/en/en_01413.wav,8.58,9.06,34 phần trăm người trong cuộc thăm dò có cùng quan điểm này họ muốn nữ hoàng elizabeth đệ nhị là nữ quốc vương cuối cùng của úc,34 per cent of those in the poll share this view wanting queen elizabeth ii to be australia's last monarch
1415,remote_dataset/fleurs_vi_en/train/vi/vi_01415.wav,remote_dataset/fleurs_vi_en/train/en/en_01415.wav,9.36,8.04,phong cách gothic đạt đỉnh cao vào giữa thời kỳ từ thế kỷ 10 - 11 và thế kỷ 14,gothic style peaked in the period between the 10th - 11th centuries and the 14th century
1416,remote_dataset/fleurs_vi_en/train/vi/vi_01416.wav,remote_dataset/fleurs_vi_en/train/en/en_01416.wav,15.78,13.68,đột biến gen có thể gây nên nhiều tác động khác nhau tùy thuộc vào kiểu đột biến tầm quan trọng của đoạn gen bị tác động và tế bào bị tác động có thuộc loại tế bào mầm hay không,mutations can have a variety of different effects depending on the type of mutation the significance of the piece of genetic material affected and whether the cells affected are germ-line cells
1417,remote_dataset/fleurs_vi_en/train/vi/vi_01417.wav,remote_dataset/fleurs_vi_en/train/en/en_01417.wav,10.32,7.86,nếu quân đồng minh thất bại có thể đức đã chinh phạt được nước anh sau khi đã hạ được phần còn lại của châu âu,had the allies failed germany probably would have been able to conquer britain as it had the rest of europe
1418,remote_dataset/fleurs_vi_en/train/vi/vi_01418.wav,remote_dataset/fleurs_vi_en/train/en/en_01418.wav,9.24,11.04,buồn thay khi các phương pháp viết mới xuất hiện bút chì dần mất chỗ đứng và ngày càng ít được sử dụng,sadly as newer methods of writing have emerged the pencil has been relegated to lesser status and uses
1419,remote_dataset/fleurs_vi_en/train/vi/vi_01419.wav,remote_dataset/fleurs_vi_en/train/en/en_01419.wav,11.52,14.04,vào thế kỷ 16 paraguay trước đây được gọi là tỉnh khổng lồ của ấn độ đã ra đời sau cuộc chạm trán giữa người tây ban nha chinh phạt và các nhóm cư dân bản địa,in the 16th century paraguay formerly called the giant province of the indies was born as a result of the encounter of spanish conquerors with the native indigenous groups
1420,remote_dataset/fleurs_vi_en/train/vi/vi_01420.wav,remote_dataset/fleurs_vi_en/train/en/en_01420.wav,10.32,6.78,vào cuối năm 2017 siminoff xuất hiện trên kênh truyền hình mua sắm qvc,in late 2017 siminoff appeared on shopping television channel qvc
1421,remote_dataset/fleurs_vi_en/train/vi/vi_01421.wav,remote_dataset/fleurs_vi_en/train/en/en_01421.wav,19.56,16.50,vào năm 1683 quân đội của triều đại nhà thanh 1644-1912 đã kiểm soát khu vực ven biển phía tây và bắc của đài loan và tuyên bố đài loan là một tỉnh của vương triều nhà thanh năm 1885,in 1683 qing dynasty 1644-1912 forces take control of taiwan’s western and northern coastal areas and declared taiwan as a province of the qing empire in 1885
1422,remote_dataset/fleurs_vi_en/train/vi/vi_01422.wav,remote_dataset/fleurs_vi_en/train/en/en_01422.wav,13.56,10.08,một cách rõ ràng là bay bằng vé hạng nhất hoặc hạng thương gia nghĩa là bỏ ra một số tiền lớn để có được đặc quyền này hoặc tốt hơn nữa hãy để công ty của bạn làm điều đó cho bạn,the obvious way of flying in first or business class is to fork out a thick wad of money for the privilege or better yet get your company to do it for you
1423,remote_dataset/fleurs_vi_en/train/vi/vi_01423.wav,remote_dataset/fleurs_vi_en/train/en/en_01423.wav,9.84,9.60,thuật ngữ này bắt nguồn từ sự quen thuộc cổ xưa với rệp giường một loài côn trùng có khả năng thích nghi cao để ký sinh trên người,this term derives from ancient familiarity with bed-bugs which are insects highly adapted to parasitize humans
1424,remote_dataset/fleurs_vi_en/train/vi/vi_01424.wav,remote_dataset/fleurs_vi_en/train/en/en_01424.wav,6.96,6.48,kiếm tra nhãn dán để biết hướng dẫn sơ cứu cụ thể cho chất độc cụ thể,check the label for specific first aid instructions for that specific poison
1425,remote_dataset/fleurs_vi_en/train/vi/vi_01425.wav,remote_dataset/fleurs_vi_en/train/en/en_01425.wav,14.76,12.90,các nhà chức trách thành phố amsterdam và bảo tàng anne frank tuyên bố rằng cái cây đã bị nhiễm nấm và gây nguy hiểm tính mạng cho cộng đồng vì theo họ thì nó có nguy cơ sắp đổ,officials for the city of amsterdam and the anne frank museum state that the tree is infected with a fungus and poses a public health hazard as they argue that it was in imminent danger of falling over
1426,remote_dataset/fleurs_vi_en/train/vi/vi_01426.wav,remote_dataset/fleurs_vi_en/train/en/en_01426.wav,9.48,10.74,nuôi tuần lộc là sinh kế của người sami và văn hóa xung quanh việc buôn bán cũng quan trọng với nhiều người ở các ngành nghề khác,reindeer husbandry is an important livelihood among the sámi and the culture surrounding the trade is important also for many with other professions
1427,remote_dataset/fleurs_vi_en/train/vi/vi_01427.wav,remote_dataset/fleurs_vi_en/train/en/en_01427.wav,11.46,9.06,ngộ độc bên trong có thể không có biểu hiện rõ ràng ngay lập tức các triệu chứng như nôn thường không đủ để làm căn cứ chẩn đoán tức thì,internal poisoning may not be immediately apparent symptoms such as vomiting are sufficiently general that an immediate diagnosis cannot be made
1428,remote_dataset/fleurs_vi_en/train/vi/vi_01428.wav,remote_dataset/fleurs_vi_en/train/en/en_01428.wav,17.88,10.50,trượt tuyết đổ đèo là một môn thể thao đã thịnh hành ít nhất từ thế kỷ 17 và vào năm 1861 câu lạc bộ trượt tuyết giải trí đầu tiên đã được thành lập bởi những người na uy sống ở úc,downhill skiing as a sport goes back to at least the 17th century and in 1861 the first recreational ski club was opened by norwegians in australia
1429,remote_dataset/fleurs_vi_en/train/vi/vi_01429.wav,remote_dataset/fleurs_vi_en/train/en/en_01429.wav,15.66,12.78,tại sao hệ thống giao thông gây ra những khiếu nại tại sao họ gây sai sót thường xuyên phải chăng các kỹ sư công trình giao thông không đủ trình độ hay còn lý do nào cơ bản hơn nữa đang diễn ra,why do transportation systems engender such complaints why do they fail on a daily basis are transportation engineers just incompetent or is something more fundamental going on
